Week Begin Date,County Name,County Code,County FIPS Code,Latitude/Longitude,Total Calls,Total Intakes,Callers Receiving Warm-Line Connection,Male Callers,Female Callers,Callers Using Heroin,Callers Using Cannabis,Callers Using Alcohol,Callers Using Benzodiazepines,Callers Using Opiates,Callers Using Hallucinogens,Callers Using Stimulants,Callers Using Depressants,"Callers Using Narcotics, Not Specified",Callers Using Methadone,Callers Receiving at Least 1 Resource,Callers Receiving Information and Resources Only,Callers Referred for Assessment,Callers Referred to Outpatient Treatment,Callers Referred to MAT,Callers Referred for Detox/Crisis Stabilization,Callers Referred to Intensive Outpatient Treatment,Callers Referred to Inpatient Residential Treatment,Callers Referred to the Emergency Room,Callers Referred for Recovery Support,Callers Referred to Social Services,Callers Referred to their SCA
2018-02-19,Venango,61,42121,"(41.4034125863, -79.7628656104)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-19,Warren,62,42123,"(41.8167523652, -79.278581578)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-19,Washington,63,42125,"(40.1910966345, -80.2518008276)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-19,Wayne,64,42127,"(41.6496980525, -75.3051535022)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-19,Westmoreland,65,42129,"(40.3103149985, -79.471341176)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-19,Wyoming,66,42131,"(41.5189248803, -76.0181300338)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-19,York,67,42133,"(39.9219253124, -76.7257605231)",,5,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Adams,1,42001,"(39.8720956503, -77.2222427076)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Allegheny,2,42003,"(40.4673554298, -79.9861984282)",,21,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Armstrong,3,42005,"(40.8150952555, -79.4731689893)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Beaver,4,42007,"(40.6834924548, -80.3510735648)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Bedford,5,42009,"(40.0073753643, -78.4911647381)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Berks,6,42011,"(40.4193963513, -75.9307732705)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Blair,7,42013,"(40.4855502384, -78.349076871)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Bradford,8,42015,"(41.7911781401, -76.5182562384)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Bucks,9,42017,"(40.335011331, -75.1129124111)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Butler,10,42019,"(40.9108318483, -79.9171177889)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Cambria,11,42021,"(40.4912749067, -78.7189417385)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Cameron,12,42023,"(41.4388026531, -78.2091693241)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Carbon,13,42025,"(40.9193670081, -75.7110703866)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Centre,14,42027,"(40.9193135008, -77.8250011212)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Chester,15,42029,"(39.9748705566, -75.7562649818)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Clarion,16,42031,"(41.1927912877, -79.4248360769)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Clearfield,17,42033,"(41.0004290024, -78.4755834299)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Clinton,18,42035,"(41.2328627374, -77.6428376046)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Columbia,19,42037,"(41.0491208559, -76.4100217975)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Commonwealth,0,42000,"(39.346129, -75.167756)",322,141,152,86,55,,,,,,,,,,,141,1,1,10,9,73,2,30,1,1,0,23
2018-02-26,Crawford,20,42039,"(41.6854690692, -80.1132108295)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Cumberland,21,42041,"(40.167598388, -77.268662705)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Dauphin,22,42043,"(40.4197463597, -76.7796056802)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Delaware,23,42045,"(39.9165786652, -75.4062771212)",,8,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Elk,24,42047,"(41.4281941606, -78.6494771322)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Erie,25,42049,"(41.9941378702, -80.0407591036)",,5,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Fayette,26,42051,"(39.919447803, -79.6518963464)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Forest,27,42053,"(41.5135787577, -79.2378099483)",,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Franklin,28,42055,"(39.9278619704, -77.7239884483)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Fulton,29,42057,"(39.9248751086, -78.1148504535)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Greene,30,42059,"(39.8548039342, -80.2294381655)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Huntingdon,31,42061,"(40.4161050032, -77.9827661036)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Indiana,32,42063,"(40.6529549748, -79.0933349286)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Jefferson,33,42065,"(41.1313909115, -79.0010181419)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Juniata,34,42067,"(40.5343300836, -77.405775001)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Lackawanna,35,42069,"(41.4391006428, -75.6121834524)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Lancaster,36,42071,"(40.0459079619, -76.2513876838)",,8,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Lawrence,37,42073,"(40.9932503514, -80.3375411446)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Lebanon,38,42075,"(40.3675970024, -76.4618257486)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Lehigh,39,42077,"(40.6146479416, -75.6009948118)",,6,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Luzerne,40,42079,"(41.1783643884, -75.991996098)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Lycoming,41,42081,"(41.3445979226, -77.069424568)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,McKean,42,42083,"(41.810370736, -78.5712201998)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Mercer,43,42085,"(41.302377765, -80.2600941079)",,5,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Mifflin,44,42087,"(40.6127492804, -77.6200308901)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Monroe,45,42089,"(41.0609178653, -75.3408360302)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Montgomery,46,42091,"(40.209898739, -75.3725200072)",,9,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Montour,47,42093,"(41.0280182438, -76.6647052668)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Northampton,48,42095,"(40.754595404, -75.3126372576)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Northumberland,49,42097,"(40.8515092572, -76.7118842273)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Perry,50,42099,"(40.4041531744, -77.2590738496)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Philadelphia,51,42101,"(40.0044435384, -75.140236002)",,32,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Pike,52,42103,"(41.332571995, -75.0327092448)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Potter,53,42105,"(41.7442064382, -77.8987922939)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Schuylkill,54,42107,"(40.707512431, -76.223323851)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Snyder,55,42109,"(40.7711373692, -77.0725596804)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Somerset,56,42111,"(39.9714629901, -79.0310020611)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Sullivan,57,42113,"(41.4480993958, -76.5147922046)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Susquehanna,58,42115,"(41.8205685982, -75.8025030296)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Tioga,59,42117,"(41.7733383358, -77.2578807579)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Union,60,42119,"(40.9647313096, -77.0641580308)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Unknown,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Venango,61,42121,"(41.4034125863, -79.7628656104)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Warren,62,42123,"(41.8167523652, -79.278581578)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Washington,63,42125,"(40.1910966345, -80.2518008276)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Wayne,64,42127,"(41.6496980525, -75.3051535022)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Westmoreland,65,42129,"(40.3103149985, -79.471341176)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,Wyoming,66,42131,"(41.5189248803, -76.0181300338)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,York,67,42133,"(39.9219253124, -76.7257605231)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Adams,1,42001,"(39.8720956503, -77.2222427076)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Allegheny,2,42003,"(40.4673554298, -79.9861984282)",,33,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Armstrong,3,42005,"(40.8150952555, -79.4731689893)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Beaver,4,42007,"(40.6834924548, -80.3510735648)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Bedford,5,42009,"(40.0073753643, -78.4911647381)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Berks,6,42011,"(40.4193963513, -75.9307732705)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Blair,7,42013,"(40.4855502384, -78.349076871)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Bradford,8,42015,"(41.7911781401, -76.5182562384)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Bucks,9,42017,"(40.335011331, -75.1129124111)",,9,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Butler,10,42019,"(40.9108318483, -79.9171177889)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Cambria,11,42021,"(40.4912749067, -78.7189417385)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Cameron,12,42023,"(41.4388026531, -78.2091693241)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Carbon,13,42025,"(40.9193670081, -75.7110703866)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Centre,14,42027,"(40.9193135008, -77.8250011212)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Chester,15,42029,"(39.9748705566, -75.7562649818)",,8,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Clarion,16,42031,"(41.1927912877, -79.4248360769)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Clearfield,17,42033,"(41.0004290024, -78.4755834299)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Clinton,18,42035,"(41.2328627374, -77.6428376046)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Columbia,19,42037,"(41.0491208559, -76.4100217975)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Commonwealth,0,42000,"(39.346129, -75.167756)",438,206,209,118,88,,,,,,,,,,,206,1,6,39,12,99,1,48,1,0,0,29
2018-03-05,Crawford,20,42039,"(41.6854690692, -80.1132108295)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Cumberland,21,42041,"(40.167598388, -77.268662705)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Dauphin,22,42043,"(40.4197463597, -76.7796056802)",,7,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Delaware,23,42045,"(39.9165786652, -75.4062771212)",,6,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Elk,24,42047,"(41.4281941606, -78.6494771322)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Erie,25,42049,"(41.9941378702, -80.0407591036)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Fayette,26,42051,"(39.919447803, -79.6518963464)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Forest,27,42053,"(41.5135787577, -79.2378099483)",,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Franklin,28,42055,"(39.9278619704, -77.7239884483)",,5,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Fulton,29,42057,"(39.9248751086, -78.1148504535)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Greene,30,42059,"(39.8548039342, -80.2294381655)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Huntingdon,31,42061,"(40.4161050032, -77.9827661036)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Indiana,32,42063,"(40.6529549748, -79.0933349286)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Jefferson,33,42065,"(41.1313909115, -79.0010181419)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Juniata,34,42067,"(40.5343300836, -77.405775001)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Lackawanna,35,42069,"(41.4391006428, -75.6121834524)",,5,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Lancaster,36,42071,"(40.0459079619, -76.2513876838)",,13,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Lawrence,37,42073,"(40.9932503514, -80.3375411446)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Lebanon,38,42075,"(40.3675970024, -76.4618257486)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Lehigh,39,42077,"(40.6146479416, -75.6009948118)",,8,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Luzerne,40,42079,"(41.1783643884, -75.991996098)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Lycoming,41,42081,"(41.3445979226, -77.069424568)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,McKean,42,42083,"(41.810370736, -78.5712201998)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Mercer,43,42085,"(41.302377765, -80.2600941079)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Mifflin,44,42087,"(40.6127492804, -77.6200308901)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Monroe,45,42089,"(41.0609178653, -75.3408360302)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Montgomery,46,42091,"(40.209898739, -75.3725200072)",,9,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Montour,47,42093,"(41.0280182438, -76.6647052668)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Northampton,48,42095,"(40.754595404, -75.3126372576)",,5,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Northumberland,49,42097,"(40.8515092572, -76.7118842273)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Perry,50,42099,"(40.4041531744, -77.2590738496)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Philadelphia,51,42101,"(40.0044435384, -75.140236002)",,51,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Pike,52,42103,"(41.332571995, -75.0327092448)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Potter,53,42105,"(41.7442064382, -77.8987922939)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Schuylkill,54,42107,"(40.707512431, -76.223323851)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Snyder,55,42109,"(40.7711373692, -77.0725596804)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Somerset,56,42111,"(39.9714629901, -79.0310020611)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Sullivan,57,42113,"(41.4480993958, -76.5147922046)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Susquehanna,58,42115,"(41.8205685982, -75.8025030296)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Tioga,59,42117,"(41.7733383358, -77.2578807579)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Union,60,42119,"(40.9647313096, -77.0641580308)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Unknown,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Venango,61,42121,"(41.4034125863, -79.7628656104)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Warren,62,42123,"(41.8167523652, -79.278581578)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Washington,63,42125,"(40.1910966345, -80.2518008276)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Wayne,64,42127,"(41.6496980525, -75.3051535022)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Westmoreland,65,42129,"(40.3103149985, -79.471341176)",,9,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,Wyoming,66,42131,"(41.5189248803, -76.0181300338)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,York,67,42133,"(39.9219253124, -76.7257605231)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Adams,1,42001,"(39.8720956503, -77.2222427076)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Allegheny,2,42003,"(40.4673554298, -79.9861984282)",,21,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Armstrong,3,42005,"(40.8150952555, -79.4731689893)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Beaver,4,42007,"(40.6834924548, -80.3510735648)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Bedford,5,42009,"(40.0073753643, -78.4911647381)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Berks,6,42011,"(40.4193963513, -75.9307732705)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Blair,7,42013,"(40.4855502384, -78.349076871)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Bradford,8,42015,"(41.7911781401, -76.5182562384)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Bucks,9,42017,"(40.335011331, -75.1129124111)",,9,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Butler,10,42019,"(40.9108318483, -79.9171177889)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Cambria,11,42021,"(40.4912749067, -78.7189417385)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Cameron,12,42023,"(41.4388026531, -78.2091693241)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Carbon,13,42025,"(40.9193670081, -75.7110703866)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Centre,14,42027,"(40.9193135008, -77.8250011212)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Chester,15,42029,"(39.9748705566, -75.7562649818)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Clarion,16,42031,"(41.1927912877, -79.4248360769)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Clearfield,17,42033,"(41.0004290024, -78.4755834299)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Clinton,18,42035,"(41.2328627374, -77.6428376046)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Columbia,19,42037,"(41.0491208559, -76.4100217975)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Commonwealth,0,42000,"(39.346129, -75.167756)",462,212,221,122,90,0,0,7,20,22,24,12,8,119,,206,2,6,23,11,113,2,54,0,1,0,30
2018-03-12,Crawford,20,42039,"(41.6854690692, -80.1132108295)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Cumberland,21,42041,"(40.167598388, -77.268662705)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Dauphin,22,42043,"(40.4197463597, -76.7796056802)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Delaware,23,42045,"(39.9165786652, -75.4062771212)",,12,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Elk,24,42047,"(41.4281941606, -78.6494771322)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Erie,25,42049,"(41.9941378702, -80.0407591036)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Fayette,26,42051,"(39.919447803, -79.6518963464)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Forest,27,42053,"(41.5135787577, -79.2378099483)",,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Franklin,28,42055,"(39.9278619704, -77.7239884483)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Fulton,29,42057,"(39.9248751086, -78.1148504535)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Greene,30,42059,"(39.8548039342, -80.2294381655)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Huntingdon,31,42061,"(40.4161050032, -77.9827661036)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Indiana,32,42063,"(40.6529549748, -79.0933349286)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Jefferson,33,42065,"(41.1313909115, -79.0010181419)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Juniata,34,42067,"(40.5343300836, -77.405775001)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Lackawanna,35,42069,"(41.4391006428, -75.6121834524)",,6,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Lancaster,36,42071,"(40.0459079619, -76.2513876838)",,7,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Lawrence,37,42073,"(40.9932503514, -80.3375411446)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Lebanon,38,42075,"(40.3675970024, -76.4618257486)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Lehigh,39,42077,"(40.6146479416, -75.6009948118)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Luzerne,40,42079,"(41.1783643884, -75.991996098)",,6,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Lycoming,41,42081,"(41.3445979226, -77.069424568)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,McKean,42,42083,"(41.810370736, -78.5712201998)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Mercer,43,42085,"(41.302377765, -80.2600941079)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Mifflin,44,42087,"(40.6127492804, -77.6200308901)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Monroe,45,42089,"(41.0609178653, -75.3408360302)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Montgomery,46,42091,"(40.209898739, -75.3725200072)",,15,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Montour,47,42093,"(41.0280182438, -76.6647052668)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Northampton,48,42095,"(40.754595404, -75.3126372576)",,6,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Northumberland,49,42097,"(40.8515092572, -76.7118842273)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Perry,50,42099,"(40.4041531744, -77.2590738496)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Philadelphia,51,42101,"(40.0044435384, -75.140236002)",,67,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Pike,52,42103,"(41.332571995, -75.0327092448)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Potter,53,42105,"(41.7442064382, -77.8987922939)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Schuylkill,54,42107,"(40.707512431, -76.223323851)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Snyder,55,42109,"(40.7711373692, -77.0725596804)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Somerset,56,42111,"(39.9714629901, -79.0310020611)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Sullivan,57,42113,"(41.4480993958, -76.5147922046)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Susquehanna,58,42115,"(41.8205685982, -75.8025030296)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Tioga,59,42117,"(41.7733383358, -77.2578807579)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Union,60,42119,"(40.9647313096, -77.0641580308)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Unknown,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Venango,61,42121,"(41.4034125863, -79.7628656104)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Warren,62,42123,"(41.8167523652, -79.278581578)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Washington,63,42125,"(40.1910966345, -80.2518008276)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Wayne,64,42127,"(41.6496980525, -75.3051535022)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Westmoreland,65,42129,"(40.3103149985, -79.471341176)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,Wyoming,66,42131,"(41.5189248803, -76.0181300338)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,York,67,42133,"(39.9219253124, -76.7257605231)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-19,Adams,1,42001,"(39.8720956503, -77.2222427076)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-19,Allegheny,2,42003,"(40.4673554298, -79.9861984282)",,24,,,,,,,,,,,,,,,,,,,,,,,,,
